,ethena-usde_SUSDE_Ethereum,aave-v3_PT-SUSDE-31JUL2025_Ethereum,aave-v3_USDT_Ethereum,aave-v3_PT-EUSDE-14AUG2025_Ethereum,morpho-blue_SPARKUSDC_Base,aave-v3_USDC_Ethereum,fluid-lending_USDC_Ethereum,aave-v3_SUSDE_Ethereum,morpho-blue_USUALUSDC+_Ethereum,aave-v3_USDE_Ethereum,fluid-lending_USDT_Ethereum,morpho-blue_STEAKUSDC_Ethereum,morpho-blue_SPDAI_Ethereum,aave-v3_PT-USDE-31JUL2025_Ethereum,morpho-blue_REUSDC_Ethereum,morpho-blue_PT-USDS-14AUG2025_Ethereum,morpho-blue_BBQUSDC_Ethereum,morpho-blue_SYRUPUSDC_Ethereum,aave-v3_USDS_Ethereum,morpho-blue_PT-SYRUPUSDC-28AUG2025_Ethereum,morpho-blue_GTUSDCCORE_Ethereum,morpho-blue_STEAKUSDT_Ethereum,aave-v3_USDC_Arbitrum,aave-v3_USDC_Avalanche,morpho-blue_GTUSDC_Ethereum,morpho-blue_HUSDC_Ethereum,morpho-blue_PT-SUSDE-31JUL2025_Ethereum,morpho-blue_SMUSDC_Base,morpho-blue_GTUSDCF_Ethereum,morpho-blue_CSUSDC_Ethereum,aave-v3_DAI_Ethereum,fluid-lending_USDC_Arbitrum,morpho-blue_MWUSDC_Base,fluid-lending_SUSDE_Ethereum,morpho-blue_HYPERUSDC_Ethereum,aave-v3_USDT_Avalanche,fluid-lending_SUSDS_Ethereum,aave-v3_PT-EUSDE-29MAY2025_Ethereum,aave-v3_USDC_Base,morpho-blue_VBSHUSDC_Ethereum,fluid-lending_USDC_Polygon,aave-v2_USDC_Ethereum,fluid-lending_USDC_Base,fluid-lending_USDT_Polygon,aave-v3_USDT_Polygon,aave-v3_USDC_Polygon,morpho-blue_SUSDE_Ethereum,morpho-blue_GTUSDT_Ethereum,morpho-blue_RESOLVUSDC_Ethereum,morpho-blue_FUSDC_Ethereum,morpho-blue_GTEUSDC_Ethereum,morpho-blue_SBMORPHOUSDC_Ethereum,aave-v3_USDTB_Ethereum,euler-v2_USDC_Ethereum,morpho-blue_APRUSDC_Ethereum,aave-v2_DAI_Ethereum,euler-v2_USDC_Avalanche,morpho-blue_EUSDE_Ethereum,morpho-blue_GTDAICORE_Ethereum,aave-v2_USDT_Ethereum,morpho-blue_GTUSDCC_Base,morpho-blue_FXUSDC_Ethereum,morpho-blue_BBQUSDT_Ethereum,euler-v2_EUSDE_Ethereum,morpho-blue_PT-USDE-31JUL2025_Ethereum,morpho-blue_GTUSDCP_Base,morpho-blue_USDE_Ethereum,morpho-blue_HYUSDC_Ethereum,morpho-blue_STEAKUSDC_Base,euler-v2_USDT_Avalanche,morpho-blue_GTMSUSDC_Ethereum,aave-v2_USDC.E_Avalanche,morpho-blue_STEAKUSDCLEVEL_Ethereum,morpho-blue_COUSDC_Base,morpho-blue_APRUSDE_Ethereum,morpho-blue_VBGTUSDT_Ethereum,morpho-blue_MC-USDCP_Ethereum,morpho-blue_RE7USDC_Base,euler-v2_USDC_Base,morpho-blue_IMF-USDS_Ethereum,aave-v3_DAI.E_Avalanche,aave-v2_USDC_Polygon,aave-v3_DAI_Polygon,euler-v2_USDT_Ethereum,aave-v2_DAI_Polygon,morpho-blue_BBQDAI_Ethereum,morpho-blue_HUSDT_Ethereum,morpho-blue_CUSDOUSDC_Ethereum,morpho-blue_MIDASUSDC_Ethereum,morpho-blue_RE7USDCC_Ethereum,morpho-blue_PT-SUSDE-27MAR2025_Ethereum,morpho-blue_USDC_Ethereum,morpho-blue_SUSDS_Ethereum,morpho-blue_EXMUSDC_Base,aave-v3_DAI_Arbitrum,aave-v2_USDT_Polygon,morpho-blue_UUSDC_Base,fluid-lending_SUSDS_Arbitrum,morpho-blue_HYPERUSDT_Ethereum,morpho-blue_9SUSDC11CORE_Ethereum,fluid-lending_SUSDS_Base,morpho-blue_SAFE-STEAKUSDT_Ethereum,aave-v3_SDAI_Ethereum,morpho-blue_APRUSDC_Base,morpho-blue_PT-SUSDE-29MAY2025_Ethereum,aave-v2_USDT.E_Avalanche,morpho-blue_BBUSDT_Ethereum,morpho-aave_USDC_Ethereum,morpho-blue_STEAKSUSDS_Base,morpho-blue_PT-EUSDE-29MAY2025_Ethereum,morpho-blue_GTAUSDC_Ethereum,morpho-blue_USDCRWA_Ethereum,morpho-blue_OHMSUSDS_Ethereum,morpho-blue_RE7USDT_Ethereum,morpho-blue_SAFE-STEAKUSDC_Ethereum,morpho-blue_STEAKUSDTLITE_Ethereum,morpho-blue_STEAKUSDCRWA_Base,morpho-blue_9SUSDCCORE_Ethereum,aave-v2_DAI.E_Avalanche,morpho-blue_PRUDENTUSDC_Base,euler-v2_SUSDS_Ethereum,morpho-blue_MC.EUSDC_Ethereum,morpho-blue_SAMM-USDC-CUSDO_Base,morpho-blue_YMVOG-DAI_Ethereum,morpho-blue_SAFE-STEAKUSDC_Base,morpho-blue_STKCVXCRVUSDCWBTCWETH-MORPHO_Ethereum,morpho-blue_YMVOG-USDC_Base,euler-v2_USDE_Ethereum,morpho-blue_STKCVXCRVUSDETHCRV-MORPHO_Ethereum,morpho-blue_STKCVXCRVCRVUSDTBTCWSTETH-MORPHO_Ethereum,morpho-blue_PT-SUSDE-27FEB2025_Ethereum,morpho-blue_BBQUSDC_Base,morpho-blue_BBUSDC_Ethereum,morpho-blue_GTSUSDSC_Base,morpho-blue_RE7USDCP_Ethereum,aave-v3_EUSDE_Ethereum,morpho-blue_HDAI_Ethereum,morpho-blue_INDEUSDC_Base,euler-v2_SUSDE_Ethereum,morpho-blue_DUPLICATEDKEY.USDC_Ethereum,morpho-blue_STEAKUSDCRWA_Ethereum,euler-v2_SDAI_Ethereum,morpho-blue_PYTHUSDC_Base,morpho-blue_MJUSDC_Base,morpho-aave_USDT_Ethereum,morpho-compound_USDT_Ethereum,euler-v2_USDS_Base,morpho-blue_USDC_Base,morpho-blue_IONICUSDC_Base,morpho-blue_AUSDC_Base,morpho-blue_SDAI_Ethereum,morpho-blue_CERESUSDE_Ethereum,morpho-blue_STKCVXCRVUSDTWBTCWETH-MORPHO_Ethereum,morpho-blue_PT-EUSDE-14AUG2025_Ethereum,morpho-blue_ELIXIRUSDC_Ethereum,morpho-compound_USDC_Ethereum,morpho-compound_DAI_Ethereum,morpho-blue_GTUSDCF_Base,morpho-blue_USDCDOJO_Ethereum,morpho-blue_LUMENUSDC_Base,morpho-blue_GTUSDTC_Ethereum
2025-04-15,4.857,0.0,1.84808,0.0,5.31654,0.93276,0.0,0.0,5.94298,0.03467,6.1,4.01872,6.0411,0.0,4.9609,0.0,5.90501,0.0,1.60044,0.0,4.97483,3.91267,2.08532,2.45853,4.0483,4.50737,0.0,6.06841,5.66611,0.0,2.12317,5.15,5.37072,0.0,5.60622,1.90188,0.0,0.0,3.08605,0.0,6.57,1.02522,5.55,6.98,3.21197,3.00783,0.0,4.26771,4.85423,0.0,9.34928,3.62299,0.0,1.22976,4.97036,1.74498,0.0,0.0,5.66561,1.85913,5.56302,5.21713,4.66815,2.07345,0.0,7.04509,0.0,0.0,10.38185,0.0,1.82382,0.1982,0.0,5.44905,4.85487,0.0,0.0,4.72108,0.0,0.0,1.56314,0.00097,4.01691,0.0,0.00042,6.47624,2.74327,0.0,4.89511,0.0,0.0,0.0,0.0,5.87535,1.79036,0.00022,0.00251,0.0,0.0,3.8939,0.0,0.0,0,6.10443,0.0,0.34066,7.81208,3.53325,0.0,0.0,4.8654,0.0,0.0,4.544,0.0,3.66027,4.4574,3.8939,0.73738,0.0,0.12326,14.21526,0.0,0.0,0.0,0.0,4.89341,3.05904,0.0,0.0,0.0,6.27671,7.14474,0.00581,3.8094,0.0,4.19874,6.88827,0.09239,12.34509,2.02354,1.36462,3.61582,0.0,6.40107,3.33468,0.0,0.0,4.6499,8.44842,0.0,0.0,0.0,0.0,4.91086,1.5682,2.97428,0.0,0.0,0.10419,0.0
2025-04-16,4.88759,0.0,2.0652,0.0,5.33344,0.93276,0.0,0.0,7.43926,0.03629,5.27,4.18851,6.04465,0.0,10.08448,0.0,5.3813,0.0,4.14302,0.0,4.66072,4.13938,2.09808,2.22946,4.17166,6.69852,0.0,6.02597,5.64818,0.0,2.03477,5.39,5.37138,0.0,12.11578,2.07428,0.0,0.0,3.06012,0.0,6.71,1.04701,5.35,7.25,3.20934,2.6812,0.0,4.01168,4.54721,0.0,8.78119,3.71158,0.0,1.22995,4.58422,1.70575,0.0,0.0,5.66925,1.86543,5.90638,4.66441,4.64057,2.3138,0.0,5.09717,0.0,0.0,5.10977,0.0,1.76214,0.19985,0.0,5.21099,5.84964,0.0,0.0,4.83739,0.0,0.0,1.59083,0.00094,4.09219,0.0,0.0004,6.55227,2.82766,0.0,4.87634,0.0,0.0,0.0,0.0,5.00643,1.72835,0.00025,0.00229,0.0,0.0,4.01623,0.0,0.0,0,6.50954,0.0,0.34519,1.54198,3.57824,0.0,0.0,4.85107,0.0,0.0,4.59855,0.0,4.02412,4.39142,4.01623,0.73539,0.0,0.12309,1.52958,0.0,0.0,0.0,0.0,4.72115,4.06861,0.0,0.0,0.0,6.63118,8.09798,0.00584,3.84232,0.0,4.1583,5.87469,0.09283,18.70996,1.97636,1.3651,3.58955,0.0,6.41382,3.34121,0.0,0.0,4.66195,38.47155,0.0,0.0,0.0,0.0,4.71815,1.56984,2.97454,0.0,0.0,0.09612,0.0
2025-04-17,4.57458,0.0,2.022,0.0,5.33869,0.93276,0.0,0.0,5.66007,0.05482,7.38,4.06292,6.17145,0.0,5.52008,0.0,5.83827,0.0,4.14303,0.0,6.06557,3.46246,2.11654,2.18056,4.07441,4.60971,0.0,5.72497,6.99351,0.0,2.03912,5.43,5.36201,0.0,5.80198,2.02935,0.0,0.0,3.14868,0.0,6.72,1.03832,5.4,7.64,3.14514,2.85368,0.0,3.46249,6.12651,0.0,9.38854,3.56369,0.0,1.24777,6.77388,1.70596,0.0,0.0,5.88873,1.86531,5.34679,4.97878,6.94057,2.76257,0.0,5.16629,0.0,0.0,5.12066,0.0,1.70279,0.20169,0.0,5.37751,6.20817,0.0,0.0,4.74729,0.0,10.77702,1.61294,0.00094,4.00531,0.0,0.00039,6.62424,3.71521,0.0,4.92087,0.0,0.0,0.0,0.0,4.96774,1.70479,0.00025,0.00203,0.0,0.0,3.9077,0.0,0.0,0,4.7272,0.0,0.34573,1.5383,3.56035,0.0,0.0,4.90007,0.0,0.0,4.86847,0.0,3.33003,4.39994,3.9077,0.71485,0.0,0.12451,21.65616,0.0,0.0,0.0,0.0,4.89093,3.52662,0.0,0.0,0.0,4.87482,9.60365,0.00612,3.74149,0.0,4.20134,5.17522,0.09348,25.12337,1.99387,1.41064,3.57862,0.0,6.41353,3.35071,0.0,0.0,4.67484,23.78332,0.0,0.0,0.0,0.0,5.45544,1.55373,2.97493,0.0,0.0,0.08871,0.0
2025-04-18,4.57858,0.0,2.07613,0.0,5.13207,0.93276,0.0,0.0,6.22074,0.07269,7.18,3.90672,6.53144,0.0,6.51395,0.0,7.08708,0.0,4.14304,0.0,6.2284,3.18512,2.16102,2.30495,3.90162,5.60034,0.0,5.49005,6.4178,0.0,2.01586,5.81,5.19514,0.0,8.02612,1.95863,0.0,0.0,3.26503,0.0,7.11,1.04277,5.45,7.9,3.33305,2.83224,0.0,3.18525,6.44612,0.0,9.14089,3.37609,0.0,4.85321,9.13768,1.70613,0.0,0.0,6.49832,1.8657,5.12698,4.71909,9.05478,2.91351,0.0,4.91818,0.0,0.0,4.91611,0.0,1.82083,0.20222,0.0,7.01374,6.04391,0.0,0.0,4.51836,0.0,4.90923,1.61059,0.00101,3.94608,0.0,0.00042,6.65019,4.31774,0.0,4.68318,0.0,0.0,0.00038,0.0,4.6807,1.71616,0.00021,0.00253,0.0,0.0,3.7673,0.0,0.0,0,4.57255,0.0,0.34684,1.53213,3.56951,0.0,0.0,4.6668,0.0,0.0,3.78596,0.0,3.06098,4.07102,3.7673,0.71301,0.0,0.19697,2.20832,0.0,0.0,0.0,0.0,4.70849,3.81478,0.0,0.0,0.0,4.78392,8.83441,0.00593,3.5963,0.0,4.28214,4.81217,0.09674,11.56165,1.7294,1.41089,3.6568,0.0,6.41425,3.3531,0.0,0.0,4.49997,20.78401,0.0,0.0,0.0,0.0,5.35814,1.5539,2.98861,0.0,0.0,0.08177,0.0
2025-04-19,4.57276,0.0,2.14353,0.0,5.1903,0.93276,0.0,0.0,5.50681,0.07537,7.18,4.03864,6.08919,0.0,5.54441,0.0,5.8149,0.0,4.14304,0.0,5.15965,3.16463,2.15062,2.35285,4.04662,5.1091,0.0,5.671,6.34535,0.0,2.02057,5.51,5.27562,0.0,5.93086,1.75762,0.0,0.0,3.24807,0.0,7.25,1.04391,5.15,7.98,3.30644,2.82052,0.0,3.16458,5.04985,0.0,9.15194,3.49332,0.0,4.8478,5.0321,1.70627,0.0,0.0,6.03617,1.86604,5.11227,4.80991,4.00403,3.53304,0.0,4.94337,0.0,0.0,4.9691,0.0,1.8051,0.20127,0.0,5.45402,6.16977,0.0,0.0,4.53217,0.0,14.87393,1.60409,0.00104,3.97403,0.0,0.00038,6.15226,2.32884,0.0,4.69858,0.0,0.0,0.0,0.0,4.57716,1.70324,0.00022,0.00198,0.0,0.0,3.87402,0.0,0.0,0,4.49958,0.0,0.35062,1.56798,3.57187,0.0,0.0,4.68663,0.0,0.0,2.07435,0.0,3.05198,4.0474,3.87408,0.71643,0.0,0.19698,3.94908,0.0,0.0,0.0,0.0,5.1212,4.25129,0.0,0.0,0.0,4.72914,3.29136,0.00598,3.69838,0.0,4.16188,4.90468,0.09675,18.70965,1.90258,1.41113,3.71798,0.0,6.4149,3.36717,0.0,0.0,4.5349,20.25877,0.0,0.0,0.0,0.0,5.23042,1.55408,2.98926,0.0,0.0,0.0754,0.0
2025-04-20,4.56743,0.0,2.06608,0.0,5.13564,0.93276,0.0,0.0,6.25695,0.07657,6.89,3.61816,6.07011,0.0,6.40916,0.0,6.68175,0.0,4.14306,0.0,7.14566,3.11404,2.12836,2.39562,3.61559,6.0831,0.0,5.85793,6.81678,0.0,2.25295,5.46,5.11201,0.0,8.23631,1.9326,0.0,0.0,3.31563,0.0,7.18,1.04028,5.27,7.97,3.27255,2.76002,0.0,3.11397,9.30176,0.0,9.40121,3.13482,0.0,4.8546,8.92095,1.70697,0.0,0.0,6.11968,1.86495,5.16873,4.60427,5.18231,3.8642,0.0,4.92467,0.0,0.0,4.91386,0.0,1.75707,0.20347,0.0,5.43921,6.69134,0.0,0.0,4.84374,0.0,1.75077,1.60318,0.00098,3.94034,0.0,0.00037,6.37212,2.91637,0.0,4.66264,0.0,0.0,0.0,0.0,4.73604,1.78948,0.00026,0.00237,0.0,0.0,3.41867,0.0,0.0,0,4.94917,0.0,0.35229,1.51051,3.56438,0.0,0.0,4.67297,0.0,0.0,2.65426,0.0,3.01318,3.98319,3.41867,0.7044,0.0,0.197,13.94785,0.0,0.0,0.0,0.0,5.11134,4.76698,0.0,0.0,0.0,9.90587,3.38951,0.00601,3.26724,0.0,4.33424,4.90422,0.09675,11.25224,2.37158,1.41138,6.34111,0.0,6.41262,3.36902,0.0,0.0,4.4967,22.33664,0.0,0.0,0.0,0.0,5.26196,1.55479,2.9895,0.0,0.0,0.00231,0.0
2025-04-21,4.59287,0.0,3.38732,0.0,5.13951,0.93276,0.0,0.0,7.49498,0.09275,6.54,3.80706,6.03529,0.0,7.22897,0.0,6.65944,0.0,4.14306,0.0,5.90601,3.44274,2.12127,2.31729,3.80841,6.38505,0.0,5.72961,8.66248,0.0,2.28807,6.09,5.17536,0.0,9.52677,2.03853,0.0,0.0,3.19658,0.0,7.52,1.01497,5.6,8.32,3.40411,2.70886,0.0,3.43767,7.21476,0.0,9.38883,3.28959,0.0,4.85497,8.51973,1.56611,7.17996,0.0,6.01749,1.9789,5.22548,6.13348,11.69184,3.27631,0.0,4.91233,0.0,0.0,4.91121,5.69087,1.71039,0.20143,0.0,5.58088,6.32029,0.0,0.0,4.47181,0.0,1.53104,1.1738,0.001,3.93739,0.0,0.00034,6.31053,3.94617,0.0,4.63961,0.0,0.0,0.0,0.0,4.62063,1.76715,0.00027,0.00211,0.0,0.0,3.60399,0.0,0.0,0,4.81058,0.0,0.37619,1.87752,3.51197,0.0,0.0,2.71093,0.0,0.0,2.26329,0.0,3.30582,3.93918,3.60399,13.26282,0.0,0.19701,3.62327,0.0,0.0,0.0,0.0,5.13951,8.37375,0.0,0.0,0.0,4.62821,3.79297,0.00623,3.44272,0.0,5.70846,4.89327,0.0515,13.47661,1.9302,1.41162,6.1647,0.0,6.64188,3.39999,0.0,0.0,4.49937,18.14814,0.0,0.0,0.0,0.0,8.67335,1.57826,2.99002,0.0,0.0,0.00202,0.0
2025-04-22,4.60265,0.0,3.12083,0.0,5.2402,0.93371,0.0,0.0,5.73467,0.10704,6.69,4.20886,5.69351,0.0,5.48446,0.0,6.23127,0.0,4.14306,0.0,5.07512,3.22934,2.13367,2.29741,4.19726,5.0009,0.0,6.17961,6.38942,0.0,2.34714,5.86,5.40574,0.0,6.15452,2.24983,0.0,0.0,3.321,0.0,7.96,0.98471,5.86,9.09,3.39331,3.1866,0.0,3.60962,5.00413,0.0,9.13533,3.60768,0.0,4.63045,5.01135,1.43608,7.57132,0.0,6.60743,2.17655,5.54959,19.95133,2.62445,4.24703,0.0,5.00884,0.0,0.0,4.99981,7.24346,1.66512,0.20244,0.0,5.9842,27.6739,0.0,0.0,4.57602,0.0,3.64374,1.16849,0.00076,3.93901,0.0,0.00032,7.02658,2.8887,0.0,4.76821,0.0,0.0,0.0,0.0,4.71663,1.68991,0.00043,0.0023,0.0,0.0,4.01194,0.0,0.0,0,5.35047,0.0,0.3692,1.99926,3.44871,0.0,0.0,2.66321,0.0,0.0,1.5396,0.0,3.47017,3.94952,4.01194,11.54894,0.0,0.19703,26.74221,0.0,0.0,0.0,0.0,5.68227,4.80721,0.0,0.0,0.0,5.08174,4.23325,0.00654,3.83124,0.0,5.97279,6.05081,0.05358,15.50799,1.96917,1.41188,3.88165,0.0,7.02928,3.41403,0.0,0.0,4.55817,19.12604,0.0,0.0,0.0,0.0,5.19779,1.59736,2.99013,0.0,0.0,0.00177,0.0
2025-04-23,4.60361,0.0,2.26266,0.0,5.29401,0.93371,0.0,0.0,5.64301,0.1154,6.62,5.63798,5.64338,0.0,6.21777,0.0,5.99135,0.0,4.14306,0.0,5.54245,3.2006,2.08343,2.32036,5.64138,5.48135,0.0,6.27035,6.44279,0.0,2.34556,5.96,5.57859,0.0,8.05917,3.12599,0.0,0.0,3.26358,0.0,7.0,0.98311,6.0,7.78,4.25694,2.41366,0.0,3.2081,5.44299,0.0,8.29227,4.78299,0.0,4.63082,5.48317,1.45836,7.29713,0.0,6.31659,2.1802,5.73947,13.33264,3.17506,4.19701,0.0,5.06629,0.0,0.0,5.06956,5.74509,1.62112,0.20923,0.0,14.66954,6.48298,0.0,0.0,4.66937,0.0,1.14192,1.29835,0.0008,3.4422,0.0,0.00034,6.6368,2.583,0.0,4.84107,0.0,0.0,1.19089,0.0,4.79757,1.84814,0.00036,0.00266,0.0,0.0,5.37374,0.0,0.0,0,6.29663,0.0,0.5072,2.04896,3.44534,0.00208,0.0,2.64866,0.0,0.0,1.66985,0.0,3.08069,3.97899,5.37374,5.88574,0.0,0.19704,4.00558,0.0,0.0,0.0,0.0,0.0,4.32683,0.0,0.0,0.0,5.5898,5.61517,0.06419,5.15644,0.0,6.1393,6.27632,0.05414,72.61064,2.03743,1.41212,5.9735,0.0,7.03722,3.40942,0.0,0.0,4.61541,24.48396,0.0,0.0,0.0,0.0,5.63584,1.89972,2.99062,0.0,0.0,0.00155,0.0
2025-04-24,4.47932,0.0,2.03485,0.0,5.30702,0.93371,0.0,0.0,6.65634,0.12639,5.43,5.0395,5.17536,0.0,7.86396,0.0,5.7005,0.0,4.14359,0.0,5.10248,3.19642,2.10762,2.10112,4.97855,4.98242,0.0,5.98714,6.18303,0.0,2.35714,5.26,5.51575,0.0,8.18394,3.76205,0.0,0.0,3.32645,0.0,7.79,0.98538,5.47,9.04,4.34163,2.72725,0.0,3.20535,4.98646,0.0,8.31869,4.28498,0.0,3.82552,5.01966,1.45877,6.52092,0.0,5.19877,2.17848,5.29793,8.73902,2.90723,4.12614,0.0,5.07967,0.0,0.0,6.41617,7.08305,1.75148,0.21011,0.0,3.93448,16.51001,0.0,0.0,4.63538,0.0,1.14711,1.29739,0.00078,3.47411,0.0,0.00031,5.64495,2.57732,0.0,4.86866,0.0,0.0,1.82677,0.0,4.75458,1.90472,0.00047,0.007,0.0,0.0,5.38027,0.0,0.0,0,4.53575,0.0,0.51987,2.04134,3.44924,0.00221,0.0,2.5813,0.0,0.0,1.62437,0.0,3.0809,3.9599,5.38027,6.71471,0.0,0.19706,4.80116,0.0,0.0,0.0,0.0,0.0,4.54238,0.0,0.0,0.0,4.85106,5.37848,5.38066,4.04001,0.0,5.80005,6.0932,0.10535,41.75603,2.04937,1.41237,3.8878,0.0,7.03394,3.45803,0.0,0.0,4.62964,19.92146,0.0,0.0,0.0,0.0,5.18389,1.89873,2.96849,0.0,0.0,0.00136,0.0
2025-04-25,4.48461,0.0,2.55469,0.0,5.32391,0.93371,0.0,0.0,5.34385,0.13852,5.19,5.47259,5.10098,0.0,5.95628,0.0,5.42639,0.0,4.14313,0.0,5.35998,3.34056,2.1402,2.03445,5.5417,4.91297,0.0,6.14438,6.44412,0.0,2.41591,5.19,5.82268,0.0,8.56613,3.69337,0.0,0.0,3.37873,0.0,7.77,0.98534,5.71,8.18,4.48089,2.43978,0.0,3.35019,5.10329,0.0,7.98446,4.89675,0.0,3.82582,5.12461,1.45556,7.19134,0.0,5.11639,2.1788,5.73567,10.75033,3.31133,4.21365,0.0,5.09524,0.0,0.0,5.06237,6.91944,1.71648,0.20597,0.0,4.66073,10.61602,0.0,0.0,4.59028,0.0,1.16732,1.37936,0.00073,3.40811,0.0,0.00032,5.52063,2.74657,0.0,5.09644,0.0,0.0,1.91477,0.0,4.70259,1.87387,0.00052,0.00705,0.0,0.0,5.43066,0.0,0.0,0,4.81886,0.0,0.51204,2.04503,3.44915,0.0023,0.0,2.52835,0.0,0.0,1.84411,0.0,3.21968,3.9461,5.43066,11.3541,17.81058,0.19707,4.09335,0.0,0.0,0.0,0.0,0.0,4.80509,0.0,0.0,0.0,4.84687,5.62641,5.48901,4.81758,0.0,5.89644,6.43684,0.1114,43.60743,2.07213,1.4126,3.94999,0.0,7.03449,3.49423,0.0,0.0,4.64903,14.65852,0.0,0.0,0.0,0.0,5.10703,1.85004,2.99217,0.0,0.0,0.00118,0.0
2025-04-26,4.48315,0.0,2.16224,0.0,5.41749,0.93371,0.0,0.0,5.32265,0.20459,4.67,5.58373,5.15518,0.0,5.9138,0.0,5.63901,0.0,4.14183,0.0,5.06305,3.50236,2.10693,2.07159,5.57155,4.84171,0.0,6.18428,6.14614,0.0,2.48647,5.42,5.8825,0.0,6.78396,3.42812,0.0,0.0,3.28792,0.0,7.36,0.98289,5.79,8.12,3.74844,2.56815,0.0,3.50544,5.03063,0.0,8.21296,4.87303,0.0,3.8853,5.0155,1.45797,7.97798,0.0,5.15884,2.18163,5.86604,16.02279,16.38984,3.38955,0.0,5.18917,0.0,0.0,4.65256,6.58216,1.69422,0.20784,0.0,4.55277,6.86346,0.0,0.0,4.69256,0.0,2.51446,1.39702,0.00085,3.41071,0.0,0.00028,5.57312,4.24853,0.0,5.7033,0.0,0.0,4.13322,0.0,4.64801,1.92002,0.00043,0.06631,0.0,0.0,5.34456,0.0,0.0,0,4.52443,0.0,0.4878,2.07644,3.44399,0.00238,0.0,2.5068,0.0,0.0,2.06908,0.0,3.36759,3.96886,5.34456,11.1278,20.4416,0.19709,5.66403,0.0,0.0,0.0,0.0,0.0,5.19991,0.0,0.0,0.0,5.32607,5.8818,5.57928,7.25023,0.0,6.13213,6.72963,0.11141,33.5504,2.12374,1.41286,7.38053,0.0,7.0399,3.51751,0.0,0.0,4.73843,17.93088,0.0,0.0,0.0,0.0,5.06432,1.88394,2.92366,0.0,0.0,0.00104,0.0
2025-04-27,4.48357,0.0,1.948,0.0,5.34757,0.93371,0.0,0.0,6.20476,0.21247,4.68,4.83584,4.98027,0.0,7.13407,0.0,6.33899,0.0,4.13972,0.0,5.24742,3.45214,2.18516,2.27552,4.85081,4.92385,0.0,6.22584,6.66343,0.0,2.54805,5.49,5.80242,0.0,7.3397,2.99587,0.0,0.0,3.30603,0.0,7.29,1.28574,5.83,7.79,3.77513,2.79836,0.0,3.45829,4.63069,0.0,7.85769,4.52983,0.0,3.88563,4.64115,1.49373,7.15595,0.0,4.97345,3.88927,5.72604,5.87717,4.5531,3.74626,0.0,5.12397,0.0,0.0,5.03404,6.23362,1.66103,0.20617,0.0,4.96797,7.48483,0.0,0.0,5.52666,0.0,2.53731,1.28909,0.00081,3.42836,0.0,0.00032,5.43118,2.94374,0.0,5.7699,0.0,0.0,4.15991,0.0,5.38741,1.84267,0.00041,0.01432,0.0,0.0,4.77999,0.0,0.0,0,6.18454,0.0,0.42261,1.51728,4.05205,0.00247,0.0,2.40139,0.0,0.0,2.23233,0.0,3.32175,3.88383,5.01837,14.40686,16.18291,0.23325,6.15823,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,22.60499,5.19087,5.54511,7.01091,0.0,6.86732,7.64203,0.11141,160.18925,2.08778,1.41311,3.49123,0.0,11.10518,3.51941,0.0,0.0,4.67255,14.46945,0.0,0.0,0.0,0.0,7.90172,1.88617,2.92404,0.0,0.0,0.00091,0.0
2025-04-28,4.48353,0.0,1.81985,0.0,5.32147,0.93371,0.0,0.0,5.91965,0.22236,4.95,6.18849,5.3453,0.0,7.12976,0.0,5.81103,0.0,4.14114,0.0,5.28553,3.44303,2.23986,2.37037,5.57075,5.20945,0.0,6.07328,6.27945,0.0,2.55075,5.6,5.71761,0.0,7.21554,2.79825,0.0,0.0,3.10351,0.0,7.15,1.28687,5.47,7.74,3.61396,3.02636,0.0,3.43716,5.14736,0.0,8.28324,4.88595,0.0,3.88595,5.1766,1.50366,7.75233,0.0,4.81499,3.87554,5.57521,5.70621,4.56452,3.3969,0.0,5.08926,0.0,0.0,5.07842,6.35918,1.62859,0.2049,0.0,4.80515,7.87667,0.0,0.0,4.61665,0.0,10.79478,1.29787,0.00081,3.42781,0.0,0.00031,5.39045,2.9648,0.0,4.93249,0.0,0.0,11.85832,0.0,4.66124,1.86705,0.00042,0.0161,0.0,0.0,5.69513,0.0,0.0,0,4.4787,0.0,0.42788,2.64736,4.05422,0.00256,0.0,2.31721,0.0,0.0,2.43817,0.0,3.29399,3.82508,5.31888,13.7479,17.38231,0.19727,6.15568,0.0,0.0,0.0,0.0,0.0,4.23902,0.0,0.0,0.0,4.79373,6.98102,5.5567,7.77855,0.0,4.78606,6.53689,0.11646,197.20311,2.06935,1.41335,4.41947,0.0,11.06518,3.76722,0.0,0.0,4.6478,15.39729,0.0,0.0,0.0,0.0,5.29867,1.90405,2.95616,0.0,0.0,0.0008,0.0
